model_year,milage,accident,clean_title,price,turbo,brand_encoded,engine_score
2020,29700.0,1,0,68000.0,0,5,0.1091630591630592
2011,98658.0,0,1,14995.0,0,3,0.634920634920635
2009,97615.0,0,1,10500.0,0,3,-0.16226551226551222
2014,36000.0,0,1,37000.0,0,5,0.5937950937950939
2021,61874.0,0,1,22389.0,0,2,-0.58008658008658
2012,74582.0,0,1,8500.0,0,1,-0.06659451659451654
2013,51500.0,0,1,23900.0,0,2,0.04855699855699863
2007,193827.0,0,1,14950.0,0,3,-0.11075036075036071
2019,53433.0,0,1,36950.0,0,4,0.5624098124098125
2012,103000.0,1,1,40000.0,0,5,0.9424963924963925
2016,59000.0,1,1,20999.0,0,4,-0.6113997113997113
2017,82000.0,0,1,32900.0,0,4,0.3277777777777778
2016,60000.0,0,1,45000.0,0,5,-0.002308802308802251
2017,93971.0,0,1,47000.0,0,4,0.8535353535353537
2015,62600.0,0,1,27500.0,0,4,-0.02698412698412694
2014,84450.0,0,1,19000.0,0,5,-0.03650793650793646
2022,18099.0,0,0,40798.0,0,4,-0.42886002886002883
2014,76500.0,0,1,17999.0,0,5,-0.03650793650793646
2017,74000.0,0,1,19800.0,0,4,-0.528066378066378
2022,15607.0,0,0,45999.0,0,5,0.6595238095238095
2014,111095.0,1,1,26000.0,0,4,0.5624098124098125
2007,37216.0,1,1,14995.0,0,3,-0.2858585858585858
2015,25786.0,0,1,38500.0,0,3,0.0734487734487735
2021,15520.0,0,1,40459.0,0,3,-0.03167388167388157
2021,49583.0,0,0,42816.0,0,5,0.6595238095238095
2015,97300.0,0,1,29995.0,0,5,-0.25988455988455983
2002,89000.0,0,1,10400.0,0,4,-0.23391053391053393
2015,52111.0,1,1,37500.0,0,5,0.25959595959595966
2019,75800.0,0,0,35998.0,0,3,0.86002886002886
2010,113500.0,1,1,11000.0,0,4,-0.10793650793650789
2015,155382.0,1,1,13500.0,0,4,-0.7066378066378066
2016,49643.0,1,1,33995.0,0,5,0.5834054834054835
2015,76474.0,0,1,32000.0,0,4,0.6403318903318904
2016,10431.0,0,1,50999.0,0,5,-0.2220057720057719
2009,190120.0,1,1,12500.0,0,2,0.6002886002886004
2020,92000.0,0,1,29999.0,0,4,0.13730158730158734
2017,24000.0,0,1,32000.0,0,4,0.057215007215007274
2020,25396.0,0,1,43250.0,0,5,0.6595238095238095
2001,167000.0,1,1,6500.0,0,4,0.5375180375180376
2022,18645.0,0,1,49700.0,0,5,0.6595238095238095
2018,28470.0,1,1,147500.0,0,5,0.5756132756132756
2016,54000.0,0,1,23999.0,0,4,-0.010966810966810897
2003,83000.0,0,1,2900.0,0,2,-0.9958152958152957
2022,10071.0,0,0,40598.0,0,4,-0.42886002886002883
2021,43329.0,0,1,43642.0,1,4,0.0
2015,51400.0,0,1,43000.0,0,4,0.7836219336219337
2015,153800.0,1,1,23000.0,0,4,0.5624098124098125
2022,9000.0,0,1,115000.0,0,5,1.0407647907647908
2003,10800.0,0,1,65499.0,0,3,1.5621933621933624
2020,10458.0,0,1,48815.0,0,5,0.6595238095238095
2014,84709.0,0,1,13800.0,0,4,-0.6113997113997113
2019,33500.0,0,1,45770.0,0,5,0.0853535353535354
2015,98000.0,0,1,32999.0,0,4,0.18059163059163064
2008,94653.0,1,1,7300.0,0,4,0.49855699855699864
2023,9281.0,0,1,85000.0,0,4,0.2920634920634921
2023,11806.0,0,1,47000.0,0,4,-0.002308802308802251
1993,70015.0,0,1,22500.0,0,5,0.08917581666424886
2020,48613.0,1,1,61500.0,0,4,0.8535353535353537
2023,2990.0,1,1,69900.0,0,5,0.6816738816738818
2005,124747.0,0,1,6900.0,0,4,-0.7845598845598846
2021,24000.0,0,1,42000.0,0,5,0.7182539682539684
2009,113000.0,0,1,5499.0,0,2,-0.5564213564213564
2017,89106.0,0,1,18000.0,0,2,-0.05317460317460313
2017,22000.0,1,1,53000.0,0,4,0.7702020202020202
2022,20472.0,0,0,28298.0,0,3,-0.684126984126984
2023,8600.0,1,0,78990.0,0,2,0.715007215007215
2022,4753.0,0,1,57000.0,0,4,0.5624098124098125
2010,65000.0,1,0,8900.0,0,2,-0.6828282828282828
2021,15000.0,0,1,43500.0,0,4,0.936868686868687
1997,229000.0,1,1,19500.0,0,4,0.3275613275613276
2014,42400.0,0,1,26500.0,0,4,-0.25988455988455983
2023,15840.0,0,1,69900.0,0,5,-0.47806637806637803
2016,76200.0,0,1,42000.0,0,5,0.25959595959595966
2019,105667.0,0,1,39000.0,0,4,0.5624098124098125
2019,51338.0,0,1,49900.0,0,4,0.5624098124098125
2016,76857.0,1,1,8100.0,0,3,-0.8018759018759019
2019,80200.0,0,1,42500.0,0,4,0.7702020202020202
2002,244200.0,1,1,3950.0,0,3,0.1976911976911978
2014,38560.0,1,1,28500.0,0,4,0.6717171717171718
2020,12500.0,0,1,84999.0,0,4,1.0202020202020203
2016,45303.0,0,1,20999.0,0,2,0.11847041847041849
2014,110000.0,0,1,9495.0,0,4,-0.5828282828282828
2011,66200.0,0,1,16499.0,0,4,-0.1884559884559884
2003,71000.0,0,1,14900.0,0,2,-0.7142135642135642
2019,81301.0,0,1,30275.0,0,3,0.0
2019,7033.0,0,1,63900.0,0,4,0.9487734487734488
2020,36000.0,0,1,62000.0,0,3,1.014790764790765
2010,116000.0,1,1,9000.0,0,3,-0.6436507936507936
2018,42780.0,1,1,41100.0,0,4,0.936868686868687
2014,39886.0,1,1,26000.0,0,4,-0.08131313131313127
2014,151400.0,0,1,15400.0,0,4,-0.03845598845598841
2017,48000.0,0,1,20500.0,0,4,-0.5161616161616162
2023,8727.0,0,0,44596.0,1,3,-0.684126984126984
2011,79000.0,1,1,80300.0,0,6,1.6546176046176047
2020,54000.0,0,1,34000.0,0,3,0.6634920634920636
2016,110000.0,1,1,25900.0,0,5,-0.026118326118326058
2020,49688.0,0,1,24900.0,0,4,-0.6813852813852814
2020,14000.0,0,1,48000.0,0,5,-0.6875901875901875
2023,5000.0,0,1,110000.0,0,3,1.5606782106782109
2022,11597.0,0,0,68590.0,0,4,1.0702020202020204
2017,86101.0,1,1,72777.0,0,5,1.1212842712842714
2017,58816.0,0,0,36590.0,0,4,0.4933621933621934
2016,77856.0,0,1,30919.0,0,4,0.0
2021,20069.0,0,0,229900.0,1,6,0.7360750360750362
2015,115282.0,1,1,12433.0,0,4,-0.03167388167388157
2016,30700.0,0,1,138999.0,0,5,0.42085137085137087
2003,103726.0,1,1,5995.0,0,1,-0.9696248196248196
2008,39800.0,0,1,13250.0,0,2,-0.8066378066378066
2019,79500.0,0,1,33333.0,0,3,-0.03694083694083689
2008,165520.0,1,1,9000.0,0,3,-0.11269841269841264
2014,92000.0,1,1,24000.0,0,4,0.6403318903318904
2023,1500.0,0,1,55000.0,0,2,-0.017243867243867228
2008,38100.0,0,1,19950.0,0,1,-0.5637806637806637
2018,42125.0,0,1,38999.0,0,5,-0.6185425685425685
2014,86818.0,0,1,33500.0,0,5,-0.25988455988455983
2023,3490.0,0,1,95580.0,0,4,0.36630591630591636
2008,111300.0,0,1,7900.0,0,3,-0.11746031746031742
2011,98200.0,0,1,27000.0,0,4,0.505916305916306
2018,42500.0,1,1,53999.0,0,5,-0.04559884559884555
2001,171000.0,1,1,15000.0,0,3,-0.2488455988455988
2023,11649.0,1,0,39999.0,0,2,-0.08888888888888885
2013,24933.0,1,1,40250.0,0,5,0.6325396825396825
2007,99769.0,0,1,29995.0,0,4,0.5505050505050506
2022,16156.0,0,0,39390.0,0,3,0.0
2008,67250.0,0,1,11900.0,0,5,-0.11746031746031742
2021,30022.0,1,1,74500.0,0,4,0.8535353535353537
2017,42596.0,0,1,78000.0,0,5,0.20115440115440117
2021,33705.0,1,1,36995.0,1,4,-0.5135642135642136
2016,63300.0,0,1,31000.0,0,5,-0.021789321789321737
2023,4700.0,0,1,52000.0,0,3,0.013924963924963979
2020,27256.0,0,0,42998.0,0,3,0.0
2010,107481.0,0,1,13500.0,0,2,-0.25620490620490616
2018,61700.0,0,1,25900.0,0,5,-0.3749639249639249
1995,94000.0,0,1,4500.0,0,3,0.08917581666424886
2017,128000.0,0,1,26800.0,0,3,-0.061832611832611774
2018,26000.0,0,1,39000.0,0,4,0.936868686868687
2015,74000.0,0,1,29950.0,0,4,0.5202020202020203
2012,54900.0,1,0,28900.0,0,4,-0.14992784992784988
2012,141775.0,0,1,11500.0,0,2,0.715007215007215
2001,63250.0,0,1,12000.0,0,2,-0.9090187590187591
2022,13895.0,0,0,44998.0,0,4,-0.42886002886002883
2017,10654.0,0,0,449991.0,0,6,1.5362914862914863
2014,35900.0,1,1,27900.0,0,4,0.7702020202020202
2022,48306.0,1,1,71999.0,0,4,1.0702020202020204
2012,125000.0,0,1,10500.0,0,4,-0.6804473304473304
2016,37700.0,1,1,38000.0,0,3,0.08917581666424886
2017,103000.0,0,1,36000.0,0,5,0.08917581666424886
2021,45303.0,0,0,25382.0,0,2,-0.58008658008658
2016,53900.0,0,1,27500.0,0,4,-0.11746031746031742
2008,54000.0,0,1,20000.0,0,3,-0.22914862914862913
2007,129000.0,0,1,17950.0,0,4,0.6946608946608946
2022,10232.0,0,1,44646.0,0,3,-0.03167388167388157
2023,3708.0,0,0,58998.0,0,3,0.0
2018,167000.0,1,0,14500.0,0,3,-0.07936507936507932
2019,37000.0,0,1,58000.0,0,5,0.9050505050505051
2022,10419.0,1,0,24998.0,0,2,-0.42886002886002883
2014,96238.0,1,1,22500.0,0,4,0.5202020202020203
2022,12700.0,0,1,38500.0,0,2,-0.5031746031746032
2007,244000.0,0,1,16900.0,0,4,0.47907647907647916
2015,124000.0,0,1,25000.0,0,5,0.25959595959595966
2009,123000.0,0,1,15000.0,0,4,-0.11702741702741698
2022,24900.0,0,1,49900.0,0,4,-0.3386724386724386
2016,95500.0,0,1,20000.0,0,4,0.11349206349206353
2021,4283.0,0,1,479995.0,0,4,1.0702020202020204
2021,48300.0,0,1,82000.0,0,4,0.6896825396825398
2008,94000.0,0,1,25999.0,0,4,0.505916305916306
2011,183000.0,1,1,12000.0,0,3,-0.05836940836940832
2013,126225.0,1,1,11500.0,0,4,-0.7352092352092351
2016,87892.0,0,1,16000.0,0,2,-0.6828282828282828
2012,45000.0,0,1,41500.0,0,4,1.1773448773448776
2022,1023.0,0,1,156900.0,0,6,0.717821067821068
2015,106000.0,0,1,37500.0,0,4,0.3277777777777778
2019,51300.0,1,1,25500.0,0,4,-0.6475468975468975
2021,30176.0,0,1,28979.0,1,4,-0.6054112554112554
2021,27598.0,0,0,39884.0,0,3,0.6872294372294371
2012,107000.0,0,1,9499.0,0,2,-0.6023088023088022
2019,17500.0,0,1,65000.0,0,5,0.9050505050505051
2017,117878.0,0,1,42000.0,0,5,0.5626262626262627
2010,138700.0,1,1,7000.0,0,3,-0.12460317460317455
2009,152068.0,1,1,12350.0,0,4,0.8130591630591631
2016,77000.0,1,1,26999.0,0,4,-0.6113997113997113
2017,26000.0,0,1,37000.0,0,4,-0.30404040404040406
2014,131200.0,0,1,14000.0,0,4,-0.8940836940836939
2017,83280.0,0,0,20599.0,0,2,-0.03167388167388157
2015,59000.0,0,1,53500.0,0,4,0.18059163059163064
2020,15500.0,0,1,30000.0,0,2,-0.5447330447330447
2013,90000.0,0,1,19950.0,0,4,-0.11702741702741698
2006,94000.0,1,1,10995.0,0,2,-0.08888888888888885
2008,63750.0,1,1,55000.0,0,2,0.7892496392496393
2011,95500.0,1,1,15990.0,0,5,-0.2884559884559884
2019,37900.0,0,1,26000.0,0,3,-0.6436507936507936
2015,13250.0,0,1,154900.0,0,5,0.42085137085137087
2019,76249.0,1,0,40995.0,0,5,0.6595238095238095
2001,81000.0,0,1,39000.0,0,4,-0.008152958152958079
2022,37806.0,0,1,60894.0,0,4,0.5624098124098125
2010,151544.0,1,1,17700.0,0,3,0.6230158730158731
2012,60345.0,0,1,26950.0,0,4,0.805916305916306
2010,90305.0,0,1,12000.0,0,3,-0.16031746031746028
2022,13275.0,0,0,42599.0,0,3,-0.03167388167388157
2018,8660.0,0,1,45000.0,0,4,0.936868686868687
2021,28220.0,0,1,73600.0,0,4,1.0602453102453102
2015,97700.0,0,1,39950.0,0,4,0.976911976911977
2023,4200.0,0,1,98000.0,0,4,1.0202020202020203
2020,27404.0,0,0,199991.0,0,6,0.7360750360750362
2016,100000.0,0,1,24000.0,0,3,-0.6113997113997113
2001,333361.0,1,1,17000.0,0,4,0.6154401154401155
2018,63295.0,0,1,29993.0,0,5,-0.021789321789321737
2022,3000.0,0,1,96500.0,0,5,0.9050505050505051
2014,102604.0,0,1,25500.0,0,4,0.5624098124098125
2017,39800.0,0,1,99000.0,0,5,1.087950937950938
2019,124000.0,0,1,40100.0,0,4,0.7702020202020202
2022,12080.0,0,1,36750.0,0,5,-0.3749639249639249
2018,39300.0,0,1,69500.0,0,4,0.6896825396825398
2019,51000.0,1,1,29000.0,0,2,-0.05317460317460313
2023,250.0,1,0,97500.0,0,6,1.9901154401154404
2017,67000.0,0,1,35999.0,0,5,-0.021789321789321737
2014,95400.0,1,0,14195.0,0,2,-0.12460317460317455
2013,136991.0,0,1,11000.0,0,2,-0.6507936507936508
2022,3959.0,0,1,55000.0,0,3,0.15548340548340553
2020,47500.0,0,1,31000.0,0,3,-0.042784992784992724
2005,176691.0,1,1,13000.0,0,4,0.5970418470418472
2021,33000.0,0,1,55000.0,0,5,0.24595959595959596
2014,34600.0,0,1,27500.0,0,5,0.5834054834054835
2014,84500.0,0,1,34000.0,0,5,0.86002886002886
2022,36100.0,0,1,37500.0,0,3,-0.7029581529581529
2015,92225.0,1,1,17000.0,0,2,0.03037518037518039
2020,17500.0,0,1,25695.0,0,3,-0.6936507936507935
2011,114323.0,0,1,6000.0,0,4,-0.6904040404040405
2014,92000.0,0,1,27500.0,0,3,-0.060750360750360714
2018,29025.0,0,0,29998.0,0,4,-0.42886002886002883
2021,17000.0,0,1,65000.0,0,3,1.014790764790765
2015,96476.0,0,1,13000.0,0,2,-0.09538239538239536
2021,36311.0,0,1,39127.0,0,2,-0.03167388167388157
2016,56842.0,0,1,35000.0,0,5,0.8860028860028861
2021,23677.0,0,0,29510.0,0,3,0.0
2020,27340.0,0,0,31700.0,0,2,-0.58008658008658
2020,26177.0,1,0,41986.0,0,4,0.4933621933621934
2009,122348.0,1,1,10000.0,0,1,-0.5637806637806637
2015,98000.0,0,1,22500.0,0,4,-0.08131313131313127
2019,32300.0,0,1,29000.0,0,5,0.08917581666424886
2019,18997.0,0,1,26750.0,0,1,-0.7328282828282827
2016,40350.0,0,1,67995.0,0,5,0.01500721500721504
2011,156856.0,0,1,14300.0,0,4,0.47041847041847057
2022,1919.0,0,0,289991.0,0,6,1.6502886002886006
2017,61773.0,0,1,46000.0,0,4,0.930808080808081
2011,74500.0,0,1,22000.0,0,4,0.6526695526695527
2016,99000.0,1,1,5000.0,0,3,-0.7126984126984127
2008,63496.0,0,1,15000.0,0,2,0.06046176046176053
2022,18465.0,0,1,47500.0,0,4,0.19682539682539688
2007,42635.0,0,1,72995.0,0,5,0.13513708513708514
2005,99000.0,0,1,18900.0,0,2,-0.046031746031745986
2013,87500.0,0,1,13750.0,0,1,-0.045165945165945104
2007,138000.0,0,1,6800.0,0,3,-0.2858585858585858
2018,70891.0,0,1,28995.0,0,4,-0.13650793650793647
2020,55403.0,1,1,29444.0,0,2,-0.002308802308802251
2022,3213.0,0,1,89995.0,0,4,0.36630591630591636
2005,142314.0,1,1,21999.0,0,1,0.7756132756132756
2013,53000.0,0,1,36740.0,0,3,-0.060750360750360714
2014,120250.0,0,1,7500.0,0,2,-0.8678932178932178
2015,72329.0,0,1,29500.0,0,5,-0.021789321789321737
2007,153692.0,0,1,9995.0,0,2,-0.24906204906204898
2021,32670.0,0,1,37000.0,0,5,0.08917581666424886
2018,235000.0,1,0,18000.0,0,4,-0.07049062049062042
2022,8681.0,0,1,82000.0,0,6,1.9901154401154404
2012,98400.0,0,1,18000.0,0,4,-0.03845598845598841
2023,1400.0,0,1,46500.0,0,3,-0.03694083694083689
2018,32000.0,0,1,29999.0,0,5,-0.3749639249639249
1997,92800.0,0,1,9000.0,0,4,0.29292929292929293
2021,75151.0,0,1,130000.0,0,5,0.5106782106782107
2008,94000.0,0,1,12500.0,0,2,-0.5284992784992785
2014,67350.0,1,1,18700.0,0,5,-0.03650793650793646
2001,66500.0,0,1,21000.0,0,4,-0.008152958152958079
2014,70612.0,0,1,14500.0,0,5,-0.7345598845598845
2007,112630.0,1,1,11500.0,0,3,-0.12222222222222218
2014,124705.0,0,1,6499.0,0,3,-0.06659451659451654
2018,61000.0,1,1,34000.0,0,4,-0.033694083694083644
2017,157272.0,1,1,32999.0,0,5,0.5626262626262627
2015,84000.0,0,1,20399.0,0,5,0.030591630591630642
2020,27981.0,0,1,47500.0,0,3,-0.061832611832611774
2009,18000.0,0,1,63000.0,0,6,1.5375180375180377
2019,27123.0,0,1,38200.0,0,5,0.4038239538239539
2021,3053.0,0,1,83900.0,0,4,1.0202020202020203
2015,60251.0,1,1,19000.0,0,4,-0.18369408369408366
2021,5093.0,0,1,28000.0,0,2,-0.7518759018759019
2018,31875.0,0,1,115785.0,0,6,1.6518037518037518
2005,175722.0,0,1,7000.0,0,5,0.39076479076479087
2015,17900.0,0,1,59900.0,0,4,0.9141414141414143
2015,142792.0,0,1,22999.0,0,4,0.5624098124098125
2001,53814.0,1,0,11800.0,0,4,0.9085137085137087
2010,89400.0,0,1,26900.0,0,3,0.684920634920635
2007,86000.0,0,1,15000.0,0,1,0.5873015873015873
2008,61595.0,0,1,5000.0,0,1,-1.2676767676767675
2018,74000.0,1,1,38000.0,0,3,0.684920634920635
2004,130000.0,1,1,16500.0,0,2,0.5756132756132756
2015,86000.0,1,1,29000.0,0,4,0.8665223665223666
2008,140600.0,0,1,7500.0,0,5,0.47907647907647916
2018,27532.0,0,1,27900.0,0,4,-0.5828282828282828
2017,91000.0,0,1,12500.0,0,4,-0.8018759018759019
2014,63000.0,0,1,28500.0,0,5,0.5834054834054835
2022,10500.0,0,1,49999.0,0,3,-0.28997113997113994
2014,75073.0,0,1,21500.0,0,5,-0.03650793650793646
2008,140000.0,1,1,9000.0,0,3,-0.22914862914862913
2019,30300.0,0,1,30500.0,0,5,-0.7352092352092351
2009,139000.0,0,1,4200.0,0,4,-0.7198412698412698
2006,118000.0,0,1,17900.0,0,2,-0.33174603174603173
2015,51000.0,0,1,53000.0,0,4,-0.5085858585858586
2009,69423.0,0,1,36500.0,0,4,0.373015873015873
2017,52284.0,1,1,12500.0,0,3,-0.6113997113997113
2006,111228.0,1,1,4000.0,0,4,-0.17005772005772005
2019,52300.0,0,1,49900.0,0,5,-0.021789321789321737
2021,95993.0,0,1,32612.0,0,3,0.6872294372294371
2022,26716.0,0,0,47541.0,0,3,0.3097402597402597
2023,39517.0,1,0,67190.0,0,4,0.4933621933621934
2019,31600.0,0,1,41000.0,0,4,0.7669552669552671
2017,83298.0,0,1,18300.0,0,4,-0.5923520923520923
2017,95212.0,0,1,31599.0,0,5,-0.021789321789321737
2010,61600.0,0,1,51750.0,0,5,0.08102453102453108
2011,130921.0,0,1,12000.0,0,2,0.715007215007215
2020,41000.0,1,0,45515.0,0,5,0.86002886002886
2024,1500.0,0,1,90000.0,0,4,-0.033694083694083644
2017,79950.0,0,1,17390.0,0,1,-0.7328282828282827
2021,31500.0,0,1,95000.0,0,4,0.8535353535353537
2017,61000.0,0,1,140000.0,0,4,1.3544011544011545
2021,45867.0,0,1,43449.0,0,5,0.86002886002886
2014,22700.0,1,1,85500.0,0,5,0.06262626262626265
2009,43000.0,0,1,48500.0,0,6,1.5375180375180377
2015,99000.0,0,1,27000.0,0,3,0.34920634920634924
2006,135000.0,0,1,16900.0,0,3,-0.11789321789321783
2019,46000.0,1,1,29000.0,0,4,-0.5518759018759019
2014,79615.0,0,1,10995.0,0,4,-0.42886002886002883
2021,13250.0,0,0,86900.0,1,4,0.6022366522366523
2019,41200.0,0,1,60500.0,0,5,0.0734487734487735
2016,116500.0,1,1,30500.0,0,4,0.8535353535353537
1993,75980.0,0,1,90200.0,0,3,0.08917581666424886
2018,24059.0,0,1,87150.0,0,4,1.401154401154401
2015,118500.0,1,1,15400.0,0,4,-0.659018759018759
2020,15097.0,0,0,99998.0,1,4,0.6022366522366523
2018,20000.0,0,1,43000.0,0,6,0.17821067821067826
2020,10426.0,0,0,30798.0,1,4,-0.42886002886002883
2023,9500.0,1,1,63500.0,0,4,0.19682539682539688
2006,134000.0,1,1,8500.0,0,3,-0.048845598845598796
2022,10500.0,0,1,32500.0,0,2,-0.5793650793650794
2018,53100.0,0,1,17500.0,0,4,-0.8776334776334775
2017,80134.0,0,1,13895.0,0,4,-0.42886002886002883
2021,24000.0,0,1,25500.0,0,3,-0.847113997113997
2006,61000.0,0,1,10299.0,0,3,-0.48802308802308797
2021,19700.0,0,1,48000.0,0,3,-0.07914862914862907
2018,28182.0,1,1,84500.0,0,5,0.6368686868686869
2017,59500.0,1,1,21000.0,0,4,-0.39927849927849923
1999,115402.0,0,1,8000.0,0,4,-0.46940836940836933
2018,85500.0,1,1,35899.0,0,4,0.5624098124098125
2020,51000.0,0,1,44900.0,0,5,0.86002886002886
2021,17500.0,0,1,45000.0,0,5,0.24595959595959596
2011,132000.0,0,1,9999.0,0,4,-0.10793650793650789
2016,67882.0,0,0,32798.0,0,3,-0.03167388167388157
2018,62000.0,0,1,30500.0,0,3,-0.4304473304473304
2016,12454.0,0,1,210000.0,0,5,0.5106782106782107
2017,27965.0,0,1,58000.0,0,4,0.9141414141414143
2013,119000.0,1,0,20500.0,0,4,0.8130591630591631
2018,48000.0,0,1,32000.0,0,4,-0.11702741702741698
2020,5541.0,0,0,56598.0,1,4,0.07662337662337662
2018,29000.0,0,1,19500.0,0,2,-0.7269841269841271
2010,131100.0,1,1,12995.0,0,3,0.36435786435786444
2015,102242.0,1,0,11498.0,0,2,-0.42886002886002883
2016,18069.0,0,1,79999.0,0,5,1.4684704184704185
2023,13000.0,0,1,31900.0,0,3,-0.6618326118326118
2008,51000.0,1,1,69500.0,0,5,0.40245310245310245
2007,137333.0,1,1,10000.0,0,2,-0.24906204906204898
2014,125559.0,1,1,11200.0,0,2,-0.01659451659451654
2020,88161.0,1,1,48889.0,0,4,1.0702020202020204
2016,101900.0,0,1,29000.0,0,3,-0.03694083694083689
2015,159500.0,1,1,18800.0,0,4,0.8535353535353537
2015,68860.0,1,1,15000.0,0,2,-0.6904040404040405
2018,43000.0,1,1,30499.0,0,5,-0.3749639249639249
2017,182000.0,1,1,16500.0,0,4,0.11349206349206353
2022,21404.0,0,1,49500.0,0,5,0.4038239538239539
2017,81000.0,0,1,27000.0,0,4,0.11349206349206353
2021,62257.0,0,0,42590.0,0,4,0.4933621933621934
2016,91798.0,0,0,22998.0,0,4,0.08917581666424886
2011,82000.0,1,1,20000.0,0,4,-0.06940836940836936
2012,207100.0,1,1,15000.0,0,4,0.11349206349206353
2023,450.0,0,1,124000.0,0,5,0.1091630591630592
2016,77945.0,1,1,30000.0,0,5,-0.002308802308802251
2022,15583.0,0,0,40599.0,1,3,-0.7743867243867243
2017,37100.0,1,1,26125.0,0,4,-0.033694083694083644
2006,51000.0,1,1,18000.0,0,6,0.4886002886002887
2017,94000.0,0,1,26000.0,0,4,-0.10295815295815287
2003,121886.0,1,1,6000.0,0,5,0.12777777777777777
2008,157500.0,1,1,15000.0,0,4,0.4466089466089467
2014,138415.0,1,1,15500.0,0,4,0.11349206349206353
2012,110000.0,0,1,10200.0,0,5,0.5645743145743146
2023,8532.0,0,0,109900.0,1,4,0.07662337662337662
2021,12941.0,1,1,51500.0,0,4,0.5624098124098125
2009,69764.0,0,1,19500.0,0,4,-0.11702741702741698
2003,90000.0,1,0,24000.0,0,5,0.009595959595959653
2022,8193.0,0,0,42598.0,0,4,-0.42886002886002883
2020,43277.0,0,0,43599.0,0,4,0.0
2018,26500.0,1,1,38000.0,0,4,0.011544011544011587
2019,36021.0,1,0,35670.0,1,4,-0.30295815295815287
2019,25462.0,0,0,36139.0,0,4,-0.03167388167388157
2018,35850.0,0,1,33000.0,0,4,-0.5828282828282828
2008,77700.0,0,1,6300.0,0,2,-0.7659451659451659
2021,23600.0,0,1,42999.0,0,3,-0.47806637806637803
2019,8870.0,0,1,215000.0,1,6,0.9137806637806638
2001,122000.0,0,1,7800.0,0,3,-0.8797979797979797
2003,245000.0,1,1,17999.0,0,4,0.5970418470418472
2022,4700.0,0,1,134000.0,0,5,0.305916305916306
2016,84100.0,0,1,34000.0,0,2,-0.3808802308802308
2021,33000.0,0,1,40000.0,0,4,-0.5923520923520923
2018,10065.0,0,0,59999.0,0,5,0.08917581666424886
2018,3811.0,0,1,148500.0,0,5,0.894011544011544
2021,44457.0,0,0,40598.0,1,3,-0.42886002886002883
2013,139355.0,0,1,20900.0,0,4,-0.03845598845598841
2010,9100.0,0,1,55000.0,0,5,-0.09841269841269835
2019,10500.0,0,1,77900.0,0,5,0.6225829725829727
2023,5006.0,0,0,59590.0,0,4,0.4933621933621934
2013,55000.0,1,0,18000.0,0,2,-0.5637806637806637
2021,33500.0,0,1,71000.0,0,4,0.36630591630591636
2014,126500.0,0,1,15000.0,0,4,-0.11702741702741698
2016,79000.0,0,1,24000.0,0,5,-0.6113997113997113
2018,19000.0,0,1,145000.0,0,5,0.24011544011544017
2021,57000.0,0,1,52000.0,0,5,0.6816738816738818
2020,4880.0,0,0,57998.0,1,4,0.07662337662337662
2018,6523.0,0,0,143900.0,1,3,0.0
2005,127000.0,0,1,14000.0,0,5,0.39076479076479087
2002,89500.0,0,1,15999.0,0,4,0.27994227994228
2000,97000.0,0,1,27500.0,0,4,-0.15815295815295816
2021,31181.0,1,1,42442.0,0,2,-0.03167388167388157
2020,16425.0,1,0,33200.0,0,4,-0.58008658008658
2022,11238.0,0,0,54798.0,0,4,0.0
2005,97146.0,1,1,7999.0,0,4,0.4195526695526695
2015,36670.0,0,0,39998.0,0,5,0.07662337662337662
2019,44800.0,0,1,52500.0,0,4,0.8535353535353537
2015,150000.0,1,1,17100.0,0,4,-0.017460317460317416
2020,38400.0,0,1,32100.0,0,2,-0.05317460317460313
2008,7960.0,0,1,81500.0,0,6,1.5375180375180377
2007,117000.0,1,1,9975.0,0,3,-0.02698412698412694
2023,159.0,0,1,95500.0,0,6,1.0165223665223666
2017,30200.0,0,1,139000.0,0,6,0.827994227994228
2012,91545.0,0,1,8999.0,0,3,-0.6904040404040405
2015,110000.0,1,1,26499.0,0,5,0.8860028860028861
2017,105100.0,1,1,23300.0,0,4,-0.11702741702741698
2012,110000.0,0,1,15600.0,0,2,0.715007215007215
2019,81778.0,0,1,32769.0,1,4,0.0
2010,168422.0,1,1,10900.0,0,4,-0.17222222222222217
2018,80500.0,0,1,34900.0,0,6,0.17821067821067826
2018,81200.0,1,1,28825.0,0,3,-0.4304473304473304
2020,6246.0,0,1,267950.0,0,6,1.5091630591630594
2017,20172.0,0,1,47500.0,0,3,-0.061832611832611774
2005,145000.0,0,1,22500.0,0,2,0.5970418470418472
2009,162000.0,1,1,7500.0,0,4,-0.1317460317460317
2020,13554.0,0,1,124995.0,0,5,0.305916305916306
2007,59700.0,0,1,9500.0,0,3,-0.11746031746031742
2020,30930.0,0,0,28900.0,1,5,-0.42886002886002883
2009,51983.0,0,1,19999.0,0,4,-0.11702741702741698
2022,22000.0,0,1,50000.0,0,4,0.936868686868687
2023,16800.0,0,1,45000.0,0,2,0.09935064935064937
2022,16000.0,1,1,73995.0,0,4,0.9736652236652236
2020,22295.0,0,0,23599.0,0,3,-0.58008658008658
2020,33000.0,0,1,188500.0,0,6,0.8106782106782108
2023,1025.0,0,1,85000.0,0,3,0.2697691197691198
